index,mRNA,methylation,miRNA,VCDN
0,0.1851276457309723,0.14403054118156433,0.04047049954533577,0.32761910557746887
1,0.08537644147872925,0.09592948108911514,0.03951378911733627,0.32999682426452637
2,0.10436614602804184,0.11291147768497467,0.03913666307926178,0.32922524213790894
3,0.11540696024894714,0.1020258441567421,0.03881882503628731,0.32890620827674866
4,0.09462051093578339,0.0841217190027237,0.03841526806354523,0.3272134065628052
5,0.0733129158616066,0.06857152283191681,0.03909921646118164,0.3260733485221863
6,0.06472758203744888,0.07516618818044662,0.03766323998570442,0.32594725489616394
7,0.06672264635562897,0.07569515705108643,0.03714194893836975,0.3254242241382599
8,0.07006525248289108,0.06946799904108047,0.03775251656770706,0.3247254490852356
9,0.07245490700006485,0.06423422694206238,0.03667253628373146,0.3246917128562927
10,0.06394930183887482,0.059019699692726135,0.036938317120075226,0.32524874806404114
11,0.05567597970366478,0.053156737238168716,0.037255942821502686,0.32521602511405945
12,0.04813588783144951,0.0536629892885685,0.036252591758966446,0.3257109820842743
13,0.047586243599653244,0.0526052750647068,0.03700737655162811,0.32551309466362
14,0.04595296457409859,0.05360539257526398,0.0365380197763443,0.3253716230392456
15,0.0463387556374073,0.05050486698746681,0.035783518105745316,0.32501670718193054
16,0.0467924028635025,0.04651084542274475,0.03656228259205818,0.3245205581188202
17,0.045590467751026154,0.04406175762414932,0.03622548654675484,0.32438570261001587
18,0.043127261102199554,0.040989045053720474,0.035747263580560684,0.32400062680244446
19,0.04160066694021225,0.04150054603815079,0.03552205488085747,0.3238694369792938
20,0.03904915228486061,0.04146166890859604,0.03559384495019913,0.323767751455307
21,0.03768327832221985,0.04007159173488617,0.03497206047177315,0.32365936040878296
22,0.03787808492779732,0.0399271585047245,0.035407163202762604,0.3233523666858673
23,0.038059767335653305,0.03852950781583786,0.035245370119810104,0.3233198821544647
24,0.037301406264305115,0.036603037267923355,0.03508692607283592,0.3230350911617279
25,0.03750818967819214,0.03659036383032799,0.035503219813108444,0.3229731023311615
26,0.03682132437825203,0.035147570073604584,0.0353870689868927,0.3228108882904053
27,0.03541015461087227,0.03594968467950821,0.035362958908081055,0.32292425632476807
28,0.03503657877445221,0.034600287675857544,0.03491488844156265,0.3228490948677063
29,0.03507183492183685,0.03398913890123367,0.03486599028110504,0.3226262331008911
30,0.03371413052082062,0.03405283764004707,0.03425278887152672,0.322498083114624
31,0.033318933099508286,0.03411153703927994,0.03470190614461899,0.3223620355129242
32,0.03227424621582031,0.03280152380466461,0.03454776480793953,0.32239094376564026
33,0.03354587405920029,0.03200722113251686,0.034230608493089676,0.3224221169948578
34,0.033110953867435455,0.031785398721694946,0.034447263926267624,0.3223339915275574
35,0.03263413533568382,0.031521059572696686,0.034782424569129944,0.32218456268310547
36,0.03240720555186272,0.030418934300541878,0.033921126276254654,0.3219626247882843
37,0.03131395950913429,0.031158603727817535,0.03410420939326286,0.3221112787723541
38,0.03026607632637024,0.030615996569395065,0.03440951183438301,0.32171621918678284
39,0.030818074941635132,0.030440695583820343,0.034302107989788055,0.3220541775226593
40,0.030499612912535667,0.030749324709177017,0.033928245306015015,0.3219793140888214
41,0.03052423521876335,0.029965190216898918,0.03385365381836891,0.3216705918312073
42,0.03063475340604782,0.029682785272598267,0.03378395736217499,0.3217768669128418
43,0.030117059126496315,0.029611896723508835,0.0336715392768383,0.32166898250579834
44,0.030215419828891754,0.029156262055039406,0.03351198881864548,0.32151052355766296
45,0.02912953868508339,0.029005860909819603,0.033707499504089355,0.3216208219528198
46,0.02899310365319252,0.028730561956763268,0.03340780362486839,0.32136231660842896
47,0.029295139014720917,0.02907620742917061,0.034138988703489304,0.3213306665420532
48,0.028676696121692657,0.02874140255153179,0.03336138278245926,0.3213328719139099
49,0.029046811163425446,0.027761921286582947,0.03400237485766411,0.32125258445739746
50,0.0287339948117733,0.028085840865969658,0.03294285386800766,0.32140451669692993
51,0.027921512722969055,0.027722042053937912,0.033351290971040726,0.32110539078712463
52,0.02852589823305607,0.028186947107315063,0.03326835110783577,0.3213159739971161
53,0.02831917814910412,0.027578558772802353,0.03303351625800133,0.32108333706855774
54,0.027755549177527428,0.027242213487625122,0.03276413679122925,0.32093149423599243
55,0.027828307822346687,0.027298159897327423,0.032893262803554535,0.32094764709472656
56,0.02691323682665825,0.027105143293738365,0.033137571066617966,0.32103031873703003
57,0.026955822482705116,0.02715119533240795,0.03272354230284691,0.320726603269577
58,0.02684597112238407,0.027005627751350403,0.033120255917310715,0.3206985294818878
