index,mRNA,methylation,miRNA,VCDN
0,0.1706310212612152,0.2027307003736496,0.043135154992341995,0.3246521055698395
1,140.9453582763672,789.6521606445312,0.042168114334344864,0.3229871988296509
2,0.718294084072113,263.2805480957031,0.04093413054943085,0.32172438502311707
3,32.65917205810547,86.96452331542969,0.03987414017319679,0.3228754997253418
4,2.3507211208343506,7.32572603225708,0.038926996290683746,0.325207382440567
5,23.21738052368164,119.87004089355469,0.03809722885489464,0.3231807053089142
6,15.403117179870605,52.74801254272461,0.03751114755868912,0.32405152916908264
7,1.516946792602539,4.786571979522705,0.036952998489141464,0.32323139905929565
8,1.2606464624404907,2.7682509422302246,0.03631645813584328,0.32265231013298035
9,4.931684494018555,14.160759925842285,0.035689543932676315,0.32214120030403137
10,4.162729263305664,14.747204780578613,0.03550010919570923,0.32209092378616333
11,1.1065059900283813,6.35286808013916,0.035317420959472656,0.32257404923439026
12,0.23117786645889282,0.5399042963981628,0.035300590097904205,0.3242601454257965
13,2.163475513458252,1.588093876838684,0.03476175665855408,0.32329559326171875
14,3.611229419708252,6.2967848777771,0.03474146127700806,0.3226357102394104
15,2.666661500930786,9.313727378845215,0.03441308066248894,0.3229029178619385
16,0.8126515746116638,7.558972358703613,0.03428824990987778,0.32404792308807373
17,0.15060655772686005,3.4141340255737305,0.03443737328052521,0.32175445556640625
18,0.7974437475204468,0.5567994713783264,0.03376135975122452,0.32210496068000793
19,1.6582854986190796,0.5807144045829773,0.03349349647760391,0.32208511233329773
20,1.5477110147476196,2.4727165699005127,0.03334033861756325,0.3218746781349182
21,0.7548377513885498,4.058920860290527,0.03324159234762192,0.3220153748989105
22,0.16784386336803436,3.7450499534606934,0.0327875055372715,0.3226604759693146
23,0.2955203354358673,2.1057987213134766,0.03252098336815834,0.32282936573028564
24,0.7848663926124573,0.5699191689491272,0.03354001045227051,0.32297784090042114
25,1.0457892417907715,0.32099923491477966,0.032886799424886703,0.322852224111557
26,0.7968889474868774,1.2121378183364868,0.03248576447367668,0.32326996326446533
27,0.3508833050727844,2.29502272605896,0.032529376447200775,0.32332858443260193
28,0.12901924550533295,2.346545457839966,0.03285333141684532,0.32250869274139404
29,0.28825342655181885,1.5145279169082642,0.0320114865899086,0.32198968529701233
30,0.5500701069831848,0.5655438303947449,0.03142665699124336,0.32186129689216614
31,0.5894405245780945,0.264594167470932,0.03183874487876892,0.3217346966266632
32,0.3891773223876953,0.7043182253837585,0.032154202461242676,0.32194697856903076
33,0.16645260155200958,1.3162261247634888,0.031565167009830475,0.3221045732498169
34,0.13907478749752045,1.406610131263733,0.03125481307506561,0.3223036229610443
35,0.2767138183116913,0.9730585813522339,0.03143017739057541,0.3229622542858124
36,0.40333878993988037,0.40688952803611755,0.031244926154613495,0.3223475515842438
37,0.3597358465194702,0.2679870128631592,0.03106117807328701,0.3226008117198944
38,0.20322421193122864,0.571630597114563,0.030968621373176575,0.3224765956401825
39,0.1222999319434166,0.9179629683494568,0.03119703195989132,0.3228095471858978
40,0.1597704142332077,0.8820238709449768,0.031036198139190674,0.3217910826206207
41,0.24424532055854797,0.5949512720108032,0.03076382540166378,0.32200485467910767
42,0.27639150619506836,0.289029598236084,0.030826900154352188,0.32155337929725647
43,0.20044994354248047,0.2817947566509247,0.030824434012174606,0.3222846984863281
44,0.1327168196439743,0.4800786077976227,0.030688174068927765,0.32260796427726746
45,0.11960867047309875,0.6471685767173767,0.030193939805030823,0.322314590215683
46,0.16439960896968842,0.5538057088851929,0.030528599396348,0.3224409520626068
47,0.20655016601085663,0.36301088333129883,0.03025655634701252,0.32236024737358093
48,0.1852240115404129,0.25992172956466675,0.03079093247652054,0.32242003083229065
49,0.14401566982269287,0.31247493624687195,0.030135897919535637,0.32235056161880493
50,0.11062474548816681,0.44329124689102173,0.02973110042512417,0.3217047452926636
51,0.12777383625507355,0.4476442039012909,0.02987009659409523,0.3218255043029785
52,0.15354084968566895,0.3590921461582184,0.0298273004591465,0.32227516174316406
53,0.15481612086296082,0.2751610279083252,0.029700178653001785,0.3216647207736969
54,0.12892559170722961,0.25909754633903503,0.029925672337412834,0.32238540053367615
55,0.10739928483963013,0.3091774880886078,0.029616987332701683,0.3215925395488739
